"ssn","bank_name","IBAN","account_id" 
"68570670752","سرمایه","IR735491738001395217073134","910422"
"68570670752","صادرات","IR912919411226943800056662","183945"
"68570670752","ملت","IR363495242938951693861392","508695"
"10621144047","صادرات","IR550301865222352278383138","592709"
"10621144047","تجارت","IR627834291558117736367560","778236"
"10621144047","تجارت","IR494826958870988229093745","754229"
"10621144047","تجارت","IR986671141718152674711625","398583"
"10621144047","ملت","IR935480479319880925998652","913017"
"60399988999","سرمایه","IR880872071661619154583209","474947"
"60399988999","صادرات","IR564546030127403399853614","940596"
"60399988999","ملت","IR955415859963511290718098","570965"
"60399988999","ملت","IR240247309579944861757303","748728"
"79862422065","تجارت","IR383439928941189828766817","306992"
"79862422065","ملی","IR761044991793236040240114","329866"
"79862422065","صادرات","IR211011860222684695699900","539060"
"79862422065","ملی","IR497052286878856343005205","605344"
"75874997121","سرمایه","IR183417654606204051304872","513094"
"50501991487","سرمایه","IR551106017226844965886970","791710"
"50501991487","ملی","IR521518179209925915066184","504818"
"50501991487","تجارت","IR148216562541969697466643","278456"
"50501991487","سرمایه","IR668764186639910651887722","624721"
"50501991487","سرمایه","IR733756550333872810163692","486113"
"14285909127","سرمایه","IR149945053345162218111790","918949"
"14285909127","صادرات","IR576642703147259605852029","988424"
"14285909127","تجارت","IR767120578357073554714869","199669"
"14285909127","تجارت","IR437795813368741475353714","591529"
"14285909127","ملی","IR114108339237163603524392","557484"
"56113630760","صادرات","IR840560234279961486645518","688527"
"56113630760","ملی","IR913346088298116920036697","570450"
"56113630760","ملی","IR125477600743405859548242","508297"
"56113630760","سرمایه","IR559619916949338320838515","741318"
"56113630760","صادرات","IR549709258452573103483448","529153"
"39052232115","صادرات","IR177821228930177008657392","639710"
"39052232115","ملی","IR443959453928066135105042","689438"
"39052232115","سرمایه","IR390371126565395830757050","892506"
"39052232115","ملی","IR666542052900544342271733","296744"
"78225116519","ملت","IR967285137838837952113643","171929"
"78225116519","تجارت","IR933733013161243277672651","451009"
"78225116519","تجارت","IR200227277761234492687102","382592"
"78225116519","ملت","IR354899180103271714472578","326891"
"58249343528","ملی","IR506821496993581551342887","278199"
"58249343528","ملی","IR750107070747255111583608","863854"
"58249343528","ملت","IR975893861902004206736027","724629"
"50127010399","ملی","IR340767788764386583841293","342585"
"50127010399","ملی","IR307040247285613792294738","609603"
"50127010399","ملی","IR775497489843901658310301","954354"
"50127010399","ملی","IR185553895730388076019575","128737"
"50127010399","صادرات","IR941943660999571047911506","793438"
"65341730455","سرمایه","IR292833606462410636686385","952449"
"65341730455","صادرات","IR207195047805362611869901","538303"
"65341730455","صادرات","IR658885692031280535228086","839638"
"65341730455","سرمایه","IR639948790434206660385180","425492"
"33788214053","صادرات","IR256091876038090103530030","135650"
"96424042851","صادرات","IR827206706190877203428509","918580"
"96424042851","ملی","IR199680941177566034715137","893620"
"69819301348","ملت","IR659224024432811991931597","972890"
"69819301348","سرمایه","IR664347216854787209453957","163625"
"69819301348","تجارت","IR774400436041004779101950","841822"
"69819301348","ملی","IR818755457782268051487159","188435"
"69819301348","ملت","IR340202051000816789125769","858254"
"38907963724","ملت","IR456579901491933649162248","268808"
"37100176489","ملی","IR533962756426556434229384","565582"
"37100176489","تجارت","IR955017390791295405197523","253546"
"87241487388","ملی","IR747453242534184058571874","383387"
"73633785340","صادرات","IR160223053087343408648525","724600"
"73633785340","تجارت","IR466697047794702516981770","783199"
"85028083857","ملت","IR466699528366368514014297","349464"
"85028083857","ملت","IR680498931240200798960150","563728"
"85028083857","تجارت","IR515761655824948122578659","252061"
"28001652774","صادرات","IR128189510341566426522815","399956"
"28001652774","تجارت","IR441372578043636422188117","421977"
"28001652774","ملت","IR433422683366562166200580","554421"
"28001652774","تجارت","IR651188239259755634897021","855619"
"28001652774","صادرات","IR348810304167923028570235","673730"
"73691724915","ملی","IR614761051940525093344535","989415"
"73691724915","صادرات","IR458574906998547076223402","758760"
"22281153745","ملی","IR210688346813780202491096","402267"
"22281153745","صادرات","IR435302170374470251030723","935885"
"22281153745","ملی","IR253427107322303535463880","589513"
"76914069844","ملی","IR652063441766521181140160","574344"
"76914069844","صادرات","IR633938788135767950496503","518639"
"76914069844","تجارت","IR598770510505719044839780","865946"
"76914069844","ملت","IR180030023153194205735736","164658"
"76914069844","ملی","IR747552190970071158936538","283424"
"19713029164","ملت","IR188552922453572627488437","598352"
"19713029164","سرمایه","IR389632867274442774778344","385910"
"19713029164","سرمایه","IR503156600692839173919822","446804"
"39451485703","تجارت","IR931387346661362087250273","473085"
"39451485703","سرمایه","IR264506422446308724153846","671523"
"39451485703","سرمایه","IR186218402513567566871945","328191"
"39451485703","صادرات","IR277827475442483932407510","913588"
"67383002908","تجارت","IR715591582068784472603474","131795"
"67383002908","ملت","IR643215420667365487349255","806074"
"67383002908","ملی","IR192079697559779699683834","379991"
"67383002908","سرمایه","IR269441844426299814966683","237309"
"67383002908","سرمایه","IR873910144641310285558541","427808"
"12507175749","صادرات","IR418582738922365458839004","261620"
"12507175749","صادرات","IR346319950895715269471451","779170"
"12507175749","صادرات","IR234057794257123279770005","177443"
"12507175749","ملی","IR729425765329063550933994","874311"
"66824807259","تجارت","IR384048699363908209377380","149744"
"66824807259","تجارت","IR911989807015632094803292","822432"
"66824807259","ملت","IR218154083279553664810324","925109"
"66824807259","تجارت","IR920078683506127537337222","726491"
"66824807259","ملت","IR974681410753763706227851","704300"
"75830417021","ملی","IR624589288232278937736074","446600"
"75830417021","صادرات","IR344288427519965187643372","365044"
"97556424516","ملی","IR283529091124720252699779","411731"
"97556424516","تجارت","IR643753225661402991999607","378268"
"97556424516","ملی","IR426518337493001542070568","393935"
"97556424516","تجارت","IR158867737993896722553150","118794"
"53560408371","سرمایه","IR780419612162916189254159","367349"
"53560408371","صادرات","IR762250888056021044873657","211069"
"53560408371","ملت","IR544568788051299748251078","514218"
"53560408371","سرمایه","IR825370158029897248254784","565676"
"81957846942","تجارت","IR536436364878429205057997","734326"
"81957846942","ملی","IR433640851244928683009473","505371"
"81957846942","ملی","IR737350368675331126723751","745936"
"81957846942","صادرات","IR343588333455572560424562","545828"
"81957846942","صادرات","IR583781833134018148443920","188974"
"33069043827","ملت","IR823586672158536110025457","509864"
"33069043827","تجارت","IR710320899594483923261731","180509"
"33069043827","ملی","IR656171011746397375731824","988656"
"98847948540","تجارت","IR295374123403205359098523","374397"
"89728158210","ملت","IR191351649739212159596080","624796"
"78971025489","سرمایه","IR535211617184533798054744","373677"
"78971025489","سرمایه","IR951337325567880584564905","307875"
"78971025489","ملی","IR284216425994598204859439","870725"
"78971025489","ملت","IR292769654938062094312724","494134"
"78971025489","سرمایه","IR573535478541866080071108","321863"
"73789148444","تجارت","IR366111326823853081864896","512439"
"73789148444","سرمایه","IR357587984263176844868205","241749"
"73789148444","صادرات","IR392557576153887598713291","492908"
"73789148444","تجارت","IR117968203853482095192343","276435"
"73789148444","ملت","IR220988155867992529831021","388717"
"47440290752","ملی","IR680573072838451266333452","167445"
"47440290752","تجارت","IR571205711330836904419264","201563"
"75525664642","ملی","IR399485620140587183326667","548942"
"75525664642","ملی","IR122892674543547021313993","310361"
"75525664642","تجارت","IR687742641492299628358088","635697"
