"from","to","ownership_id","date","amount" 
"36156692176","83ب629","877668","1979-02-21","297672000"
"39270106693","49و104","383111","2019-10-21","198012000"
"39270106693","56ق754","885219","1980-10-30","63820000"
"39270106693","12ط659","201674","1978-03-20","157961000"
"56161338347","3117746464","213239","2018-09-14","346998000"
"27387695988","2356502555","347849","1974-04-26","420154000"
"27387695988","6429254527","261464","1992-07-06","231514000"
"27387695988","31ج684","650785","2018-11-26","346811000"
"59081533083","2412259024","137558","1982-11-17","631446000"
"59081533083","2628585537","542378","2006-07-11","680322000"
"59081533083","7132359781","408015","1996-01-31","351330000"
"59081533083","11و559","362446","1973-12-16","48744000"
"53176775805","8006042432","977961","1994-05-19","776739000"
"53176775805","1235730216","151275","1975-08-05","125482000"
"53176775805","4992711359","834056","2008-07-07","709516000"
"53176775805","30ب924","356884","2004-11-15","44386000"
"14365361533","1827509197","780188","1984-08-10","497507000"
"14365361533","2354561997","418303","1987-06-12","157482000"
"14365361533","49ب648","477112","2006-09-15","369596000"
"14365361533","80و063","226298","1979-05-11","368477000"
"42160165666","8674452566","226401","1986-09-20","795385000"
"42160165666","2120252626","583939","1987-05-30","399521000"
"24823176012","50ب426","650248","1981-03-19","352207000"
"49709441085","4949967250","848089","1975-03-06","452746000"
"49709441085","9384956223","757331","1995-01-10","581335000"
"49709441085","8234298291","307558","1996-05-31","189973000"
"49709441085","24ی513","241718","1990-05-02","48714000"
"81271957754","2528723188","277214","2010-07-18","723656000"
"81271957754","6069160487","108382","1973-01-05","494013000"
"81271957754","8817616653","979073","1979-08-21","209170000"
"70981024147","8182808584","444002","1989-12-08","706873000"
"70981024147","6232912766","746204","1973-02-25","344341000"
"70981024147","7365770719","600567","1980-12-06","647423000"
"90587597534","8964467866","500823","1979-04-27","136598000"
"90587597534","4420065133","895898","2018-09-11","537583000"
"90587597534","8062952370","137358","1996-04-16","542718000"
"90587597534","22ق287","417449","1972-03-12","238067000"
"90587597534","61ق834","121717","2013-06-15","134306000"
"35596855425","64س475","622692","2017-02-12","334813000"
"13065419052","8924185639","557745","1987-01-20","173578000"
"13065419052","38ج492","156292","1973-03-05","211940000"
"86130513397","4663419611","870025","1986-06-18","710436000"
"86130513397","3710742199","348915","1993-11-19","321748000"
"86130513397","74ط050","423189","2016-11-08","206390000"
"14195113834","8608890901","182097","1993-04-05","136615000"
"14195113834","7687829833","649786","2000-01-15","424211000"
"14195113834","94ق556","826025","1980-02-15","55611000"
"14195113834","68ر880","547975","1995-01-23","290734000"
"14195113834","69ب184","143361","1979-03-15","28205000"
"79161231477","3165263543","512329","1984-11-06","626332000"
"79161231477","36ج792","470139","2011-02-14","243156000"
"79161231477","90و189","715112","2009-03-30","393842000"
"64930766673","5677727598","742925","1977-11-20","263413000"
"64930766673","8493663485","208632","1980-09-06","358106000"
"64930766673","8470258120","320122","1984-05-20","238437000"
"64930766673","23ب671","326439","2011-07-06","390987000"
"18718770530","46س894","807891","1972-07-03","55147000"
"18718770530","79ج155","956443","1974-07-07","315015000"
"73579434748","4085658366","800821","1995-05-06","347301000"
"73579434748","70ط588","646516","2012-09-04","89776000"
"89119015864","4199598595","408381","1970-09-28","205055000"
"89119015864","3181892200","257755","2005-12-27","300600000"
"89119015864","14ب007","713063","2020-07-08","107070000"
"78972453263","93ج040","664438","1994-02-19","344055000"
"78972453263","12ط503","828421","1986-12-09","334983000"
"21626028983","1646403396","301617","1977-08-14","270414000"
"37492542246","5846795368","542372","1976-07-28","458190000"
"37492542246","3899591220","893724","2004-08-18","779671000"
"37492542246","93ی755","823524","1993-08-29","353111000"
"86499251289","7442852508","374946","2000-09-15","517944000"
"86499251289","25ر469","793293","1993-11-13","398523000"
"86499251289","88ط477","265590","1979-06-11","152748000"
"86499251289","75ر486","654888","1970-12-15","386773000"
"71136052418","1745843304","887749","1991-02-07","469304000"
"71136052418","3033485267","277310","1991-05-19","471100000"
"71136052418","6850748987","384666","1974-08-16","384896000"
"71136052418","31ب133","917692","2018-04-23","146037000"
"50846395416","1656117502","279841","2008-05-03","473476000"
"50846395416","9832466501","767789","1984-06-08","718752000"
"50846395416","85و281","250435","1970-02-24","156260000"
"55333261131","2910743335","664163","1973-07-13","777058000"
"55333261131","7499253703","379668","1984-04-14","736397000"
"55333261131","45ب674","277938","2014-09-09","191024000"
"55333261131","73ق415","516328","1980-01-20","90042000"
"94984851578","8706423495","728771","1985-03-22","253414000"
"23379530583","8643142331","460442","1976-10-06","398148000"
"23379530583","74س053","459225","1992-07-05","83584000"
"23379530583","76ق860","792426","1999-03-30","95940000"
"15204144517","7522558882","677792","1982-05-27","356519000"
"31525347408","4273971736","437627","1970-01-17","568755000"
"31525347408","3341342983","978807","1971-01-22","451059000"
"31525347408","1091682475","989320","1977-07-19","321965000"
"31525347408","40ط902","967421","2001-12-14","124988000"
"85942971968","60ق686","623001","2015-02-07","327812000"
"85942971968","67ب187","950288","1976-09-04","194251000"
"85942971968","63ق174","313168","2020-11-07","331904000"
"74516643117","5074710039","921210","2002-11-04","126311000"
"74516643117","29ج959","414437","2002-03-07","81151000"
"74516643117","11ج004","168694","2016-11-14","319268000"
"74516643117","69س073","497980","2004-10-06","210023000"
"25872608760","6315227946","790794","1979-05-01","414991000"
"25872608760","4358803789","465515","1973-12-16","286530000"
"25872608760","9783301924","645986","2011-04-28","774286000"
"25872608760","54ق112","321391","1995-02-11","343876000"
"25872608760","26ط277","730154","1970-07-10","278762000"
"99918512750","2201860191","981842","1986-11-03","769740000"
"99918512750","9436137557","279787","1972-12-11","277467000"
"99918512750","7787019041","483120","1978-08-15","758017000"
"99918512750","75ب787","691191","2001-08-20","37458000"
"52598434562","54ی536","414475","2002-09-18","233690000"
"52598434562","67ب961","487300","1989-05-23","237924000"
"85375557414","6740169102","403485","1984-08-19","753872000"
"85375557414","3135185913","456025","1976-04-17","282333000"
"85375557414","9840119468","180745","1983-04-30","221567000"
"85375557414","57ی317","665046","2008-10-20","52643000"
"85375557414","80ق882","374277","1982-08-06","136603000"
"30822144511","20ط448","537882","1983-08-13","66136000"
"82550384613","12س526","732465","2004-05-04","152226000"
"82550384613","32ط968","734358","1998-03-07","274655000"
"74795614693","5243922846","274490","2014-07-16","555245000"
"74795614693","1573861898","312937","2020-01-12","796771000"
"74795614693","9781905538","224974","1986-09-01","448491000"
"74795614693","23ب980","577692","1974-10-11","269096000"
"74795614693","76ج914","738369","1993-07-26","36891000"
"55215648130","6233819492","728856","2018-03-17","635811000"
"55215648130","5111751967","665375","1992-10-30","252652000"
"55215648130","6319096870","913816","2015-09-11","128219000"
"55215648130","16ج777","482351","2005-01-28","300483000"
"55215648130","35ر910","553440","2002-05-05","206357000"
"55215648130","95ج324","144709","2010-01-26","351621000"
"95302305838","7969717225","398918","1990-08-20","378244000"
"95302305838","9982616044","598370","2009-11-07","517080000"
"95302305838","5096115724","214610","1996-04-23","271488000"
"95302305838","79ب055","313333","1995-07-21","267370000"
"68212634376","8939977790","783977","1971-10-29","585938000"
"68212634376","8401454276","376694","2010-07-19","717869000"
"68212634376","8557042727","280373","2018-01-28","565693000"
"68212634376","56ق364","690436","1980-07-10","172081000"
"15748898570","1429146509","564281","2016-06-17","587395000"
"15748898570","2194960712","480512","1997-08-20","677330000"
"15748898570","13ط527","663860","1993-05-06","225708000"
"15748898570","53و364","394920","2017-06-29","341675000"
"15748898570","31ر901","426824","2004-11-12","71578000"
"37340858703","1314139769","313583","2016-04-02","420187000"
"37340858703","9128132583","737383","1990-07-28","656003000"
"37340858703","3192261672","186088","1983-08-02","461911000"
"37340858703","25س839","571890","1996-06-21","382549000"
"37340858703","64ب160","763304","1996-12-25","354351000"
"37340858703","83ج500","179538","2017-12-15","154495000"
"30816062734","5974896088","182278","1990-04-23","732328000"
"30816062734","17ط562","904748","1981-03-18","201984000"
"30816062734","43و074","126705","2010-06-19","30582000"
"61613053802","2515436681","927398","1973-10-13","204551000"
"61613053802","74ب249","451184","1980-09-04","125247000"
"61613053802","42و272","894502","1986-11-06","241432000"
"38159635571","8359801064","666692","1991-07-16","270284000"
"38159635571","2443258871","107693","1995-07-22","144195000"
"38159635571","52ق810","751715","1985-05-17","372362000"
"38159635571","77ط341","564910","2015-01-29","52576000"
"38159635571","80ط879","565150","2017-11-27","322812000"
"78012661895","6027890892","108216","1982-05-05","186104000"
"78012661895","1880051280","740912","2018-07-27","616795000"
"78012661895","2520965492","334897","2003-08-30","602858000"
"78012661895","17س982","811940","2006-12-19","182568000"
"78012661895","74ق928","833319","2008-11-19","311318000"
"13215899523","1071773453","412745","1984-10-18","796447000"
"13215899523","3056950406","645704","2004-08-14","372265000"
"13215899523","61ی274","676698","2015-10-18","352072000"
"13215899523","79س412","600925","2016-06-05","194841000"
"77343794157","6982205865","622849","1997-10-15","427765000"
"77343794157","35ر767","424616","2019-01-13","176290000"
"64289672262","6159303416","144184","2012-06-09","203314000"
"64289672262","4983564900","548219","2004-11-12","156558000"
"64289672262","9405291776","859399","1990-02-04","203355000"
"64289672262","25و227","727509","1993-09-01","216060000"
"64289672262","94ب700","969289","1986-04-10","27511000"
"96414750845","7016288919","978537","1991-08-10","729525000"
"96414750845","86ب913","411085","2011-11-24","129380000"
"96414750845","63س945","657585","2004-12-05","138713000"
"32552506727","1336803471","676527","1990-01-23","494722000"
"32552506727","4713153586","157212","1999-12-03","759485000"
"32552506727","16ی295","496815","1974-08-25","121080000"
"32552506727","81ج999","349091","2004-02-20","29626000"
"32552506727","23ج979","796551","2020-11-05","207679000"
"88923357497","8735558138","458074","2014-12-04","122373000"
"88923357497","6434021298","692080","2012-04-18","300863000"
"88923357497","1448829025","578265","2010-12-11","190895000"
"71575105213","4168125184","534679","2012-07-17","415992000"
"71575105213","93ج315","660509","1999-06-03","161046000"
"71575105213","45ی081","772287","2010-04-22","320758000"
"71575105213","82ب126","556696","2012-08-29","212278000"
"53599502623","7675600277","689513","1993-09-23","785471000"
"53599502623","8891683225","455725","2007-08-17","390071000"
"53599502623","55ق117","747005","1991-08-09","320902000"
